TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;19.390.746/0001-87;ATLAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;94800449.86;7
FIDC;19.407.663/0001-53;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LOJAS RENNER II - FINANCEIRO E COMERCIAL;2019-02-28;657498286.96;79
FIDC;19.424.642/0001-46;LOTUS PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;158753091.60;39
FIDC;19.424.668/0001-94;PREMIUM RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- NÃO PADRONIZADOS;2019-02-28;21415407.79;2
FIDC;19.424.674/0001-41;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS INVISTA FORNECEDORES MB;2019-02-28;101963764.65;2
FIDC;19.424.677/0001-85;VERUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;13135681.31;3
FIDC;19.424.682/0001-98;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HAGROS - NÃO PADRONIZADOS;2019-02-28;44967682.51;6
FIDC;19.425.573/0001-95;FINANÇA NP - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;20182930.95;2
FIDC;19.425.700/0001-56;RDF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;90969678.04;106
FIDC;19.476.304/0001-58;LATACHE II DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;37515961.76;1
FIDC;19.503.125/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS FAMA;2019-02-28;6312380.07;1
FIDC;19.503.193/0001-21;QUATRO.BI 12 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - NÃO PADRONIZADO;2019-02-28;4044736.50;1
FIDC;19.527.871/0001-96;TS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;39453321.14;2
FIDC;19.542.287/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASAN SANEAMENTO;2019-02-28;212226956.03;29
FIDC;19.599.487/0001-07;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HEXA CRÉDITO CONSIGNADO PRIVADO I;2019-02-28;10330138.14;6
FIDC;19.675.590/0001-80;V7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO - AÇÕES JUDICIAIS;2019-02-28;44089389.03;1
FIDC;19.686.540/0001-07;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS GJ 4870 III;2019-02-28;8492650.43;2
FIDC;19.746.810/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NUFARM BRASIL;2019-02-28;214965360.09;2
FIDC;19.782.329/0001-80;FORNAX I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;250797.54;1
FIDC;19.802.201/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS II;2019-02-28;29916253.80;206
FIDC;19.832.159/0001-09;INX SSPI BONDS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;30318949.25;3
FIDC;19.921.895/0001-25;FEDERAL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;13883222.74;15
FIDC;19.932.422/0001-23;SBK CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;6509563.09;7
FIDC;19.932.454/0001-29;INFINITY SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;5217769.01;4
FIDC;20.019.157/0001-76;EURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;7970682.10;5
FIDC;20.045.862/0001-48;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DA SANEAMENTO DE GOIAS S.A. SANEAGO INFRAESTRUTURA IV;2019-02-28;492957782.78;273
FIDC;20.057.764/0001-20;HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;103714663.80;32
FIDC;20.093.858/0001-55;IB SIGMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;76588702.98;6
FIDC;20.093.934/0001-22;DBS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;152707265.95;9
FIDC;20.103.394/0001-10;BULLSEYE MASTER I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;461153677.53;1
FIDC;20.118.619/0001-02;SG GAINSA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;20367984.77;2
FIDC;20.209.230/0001-72;MBM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;33002985.12;2
FIDC;20.256.882/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LAVORO III;2019-02-28;14871170.82;2
FIDC;20.287.853/0001-63;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ARARAS;2019-02-28;90873264.87;3
FIDC;20.306.223/0001-99;FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;2158874.61;3
FIDC;20.339.860/0001-61;CAPTALYS MR FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;108944232.23;3
FIDC;20.403.406/0001-22;SG II A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;72063768.01;1
FIDC;20.460.014/0001-03;FLOWINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2019-02-28;52815205.56;4
FIDC;20.486.217/0001-60;V8 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - AÇÕES JUDICIAIS;2019-02-28;14566757.19;1
FIDC;20.589.460/0001-04;CAPELLA - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;56740986.44;2
FIDC;20.636.504/0001-00;PLENO INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;17100276.14;1
FIDC;20.636.621/0001-73;FINANCIA FUNDO DE INVESTIMENTOS EM DIREITO CREDITÓRIOS;2019-02-28;3541732.66;7
FIDC;20.649.717/0001-76;ELDORADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;394065644.08;3
FIDC;20.658.724/0001-34;SIERRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;385235022.67;1
FIDC;20.717.105/0001-73;CAPTALYS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - MAIS SAÚDE;2019-02-28;48293134.94;65
FIDC;20.717.279/0001-36;CHEMICAL IX - FIDC - INDÚSTRIA PETROQUÍMICA;2019-02-28;665720845.39;124
FIDC;20.764.347/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CERES;2019-02-28;69671660.62;2
FIDC;20.791.371/0001-46;LS INTERBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;5771924.16;10
FIDC;20.791.509/0001-07;SKALABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;4717633.49;3
FIDC;20.820.603/0001-47;FIDC POLO RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;1490532.91;2
FIDC;20.826.761/0001-04;V9 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - MULTICARTEIRA OUTROS;2019-02-28;118049817.24;1
FIDC;20.861.236/0001-20;MAXINVESTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL LP;2019-02-28;20601303.72;2
FIDC;20.867.351/0001-01;FXD I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;8130138.07;4
FIDC;20.867.468/0001-95;INTERSECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;12908158.41;7
FIDC;20.905.778/0001-57;ACCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO MULTISSETORIAL;2019-02-28;56357901.09;5
FIDC;20.905.862/0001-70;PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;39249962.94;5
FIDC;20.906.292/0001-33;TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;24592155.53;3
FIDC;20.953.316/0001-05;PANGU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - NÃO PADRONIZADOS;2019-02-28;13240273.85;5
FIDC;20.968.874/0001-44;JB VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;54576638.70;1
FIDC;20.968.898/0001-01;JOB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;7973872.18;2
FIDC;20.997.814/0001-50;SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;63683104.70;3
FIDC;20.997.817/0001-93;SPECIAL SITUATIONS II FUNDO DE INVESTIMENTO EM COTAS DE FIDC NP MULTICARTEIRA;2019-02-28;29490268.54;1
FIDC;20.997.818/0001-38;SPECIAL SITUATIONS I FICFIDC NP MULTICARTEIRA;2019-02-28;32326866.48;55
FIDC;21.009.016/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS  MULTISSETORIAL HALLEY COMET;2019-02-28;15639702.07;1
FIDC;21.025.084/0001-98;GÁTRIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;116267000.37;1
FIDC;21.053.703/0001-58;CEDRO FIDC MULTISSETORIAL NP;2019-02-28;10529351.74;3
FIDC;21.053.720/0001-95;GLOBALCASH FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;14211109.06;11
FIDC;21.053.898/0001-36;ARTCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - NÃO PADRONIZADO;2019-02-28;8038850.49;4
FIDC;21.081.879/0001-13;CMF FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL LP;2019-02-28;25371300.87;1
FIDC;21.081.952/0001-57;GRUPO TIRADENTES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EDUCACIONAL;2019-02-28;17936649.56;1
FIDC;21.081.976/0001-06;TAIPATSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL;2019-02-28;123589524.18;11
FIDC;21.120.576/0001-62;ALGARVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PADRONIZADOS MULTISSETORIAL;2019-02-28;21180120.99;1
FIDC;21.126.275/0001-46;VENDA DE VEÍCULOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;588581569.89;2
FIDC;21.161.619/0001-58;CELG DISTRIBUIÇÃO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;434473046.52;302
FIDC;21.186.616/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RN BRASIL - FINANCIAMENTO DE VEÍCULOS;2019-02-28;297134440.26;2
FIDC;21.247.203/0001-57;ADICIONAL - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL NÃO PADRONIZADOS;2019-02-28;11544817.58;5
FIDC;21.247.235/0001-52;VIENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;3355386.07;2
FIDC;21.254.441/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CAPITAL 5 - NAO PADRONIZADO;2019-02-28;20431760.43;6
FIDC;21.254.455/0001-03;PAULISTA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;9737532.70;7
FIDC;21.254.464/0001-02;FORTUANNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;4528095.26;1
FIDC;21.347.748/0001-35;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INVEST DUNAS;2019-02-28;;2
FIDC;21.397.569/0001-02;FS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;31084558.02;3
FIDC;21.397.715/0001-08;FIDC BRASIL PLURAL RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;1669000.93;2
FIDC;21.397.762/0001-43;PAULISTA VARALI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;11911319.46;11
FIDC;21.397.791/0001-05;II FIDC NP POLO RECUPERAÇÃO DE CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;8339640.55;7
FIDC;21.454.585/0001-90;IRACEMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;;0
FIDC;21.556.756/0001-91;ALPHATRADE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL NÃO PADRONIZADO;2019-02-28;68594263.01;1
FIDC;21.605.486/0001-61;VALORTEC FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2019-02-28;2528987.16;6
FIDC;21.648.446/0001-05;CREDIFIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;270078630.26;1
FIDC;21.658.426/0001-07;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS WNT - FORNECEDORES;2019-02-28;5889947.46;3
FIDC;21.824.924/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS CIELO;2019-02-28;1122613.26;1
FIDC;21.838.483/0001-78;RIO FORMOSO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL NP;2019-02-28;999775468.12;3
FIDC;21.862.162/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS III;2019-02-28;82541110.92;244
FIDC;21.862.216/0001-36;GESTOR TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;4058490.15;8
FIDC;21.862.590/0001-31;ZEMA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;116509938.27;59
FIDC;21.888.857/0001-60;OS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;2019-02-28;13018513.84;3
FIDC;21.911.429/0001-00;OMNI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS 1;2019-02-28;;0
FIDC;21.917.325/0001-03;LABRADOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;46010282.15;1
FIDC;22.003.546/0001-39;BRL PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS  NÃO PADRONIZADOS;2019-02-28;72578172.43;1
FIDC;22.003.571/0001-12;INVESTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;5089914.91;7
FIDC;22.061.694/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BREOF REAL ESTATE CREDIT;2019-02-28;50849151.68;6
FIDC;22.101.473/0001-18;LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;8107244.71;9
FIDC;22.159.843/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS BARZEL;2019-02-28;955912785.47;1
FIDC;22.175.345/0001-19;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VIA MULTICREDITO;2019-02-28;34026876.49;24
FIDC;22.175.405/0001-01;MR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;45864027.77;8
FIDC;22.235.997/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS ABERTO EAN;2019-02-28;65811363.62;1
FIDC;22.282.851/0001-07;VIRGÍNIA FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;10759116.30;38
FIDC;22.358.482/0001-99;AFINITTY MF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;41083109.07;14
FIDC;22.397.286/0001-23;INVESTHOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;13677071.93;1
FIDC;22.397.315/0001-57;BLUMENAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;6632492.89;4
FIDC;22.406.927/0001-69;INVESTCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;7989216.02;7
FIDC;22.415.372/0001-11;FUNDO DE RECUPERAÇÃO DE ATIVOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;434032515.00;1
FIDC;22.483.823/0001-58;DRIVER BRASIL THREE BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS;2019-02-28;1068137.15;1
FIDC;22.514.683/0001-38;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS EVEREST;2019-02-28;27031875.69;1
FIDC;22.588.302/0001-65;ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;191539329.27;3
FIDC;22.712.680/0001-09;SUPREMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;4302153.01;3
FIDC;22.712.704/0001-20;VALER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;91253576.63;8
FIDC;22.712.747/0001-05;PROLOJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;480586.37;4
FIDC;22.753.477/0001-80;PJUS PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;63253486.37;25
FIDC;22.753.713/0001-69;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESPIRITO SANTO;2019-02-28;6586605.48;14
FIDC;22.802.113/0001-43;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MUSTANG MULTICARTEIRA;2019-02-28;249020603.48;1
FIDC;22.881.521/0001-38;JC HONORÁRIOS TDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;20807108.31;2
FIDC;22.945.783/0001-19;BRA  FUNDO  DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;16660942.87;6
FIDC;22.945.833/0001-68;ACB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;1915147.90;1
FIDC;22.945.949/0001-05;PENCA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;10291615.24;1
FIDC;22.998.896/0001-82;BRASIL PLURAL SPECIAL SITUATIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;31183008.76;1
FIDC;23.006.061/0001-61;MARTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;41535015.77;1
FIDC;23.029.136/0001-20;ROYAL OAK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;12242756.66;4
FIDC;23.033.577/0001-03;ILLUMINATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;228398080.28;11
FIDC;23.035.015/0001-90;RAISE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2019-02-28;36940336.70;1
FIDC;23.035.035/0001-61;HONEYCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2019-02-28;12382035.38;1
FIDC;23.076.742/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADOS EMPÍRICA SSPI PRECATÓRIOS FEDERAIS;2019-02-28;43627083.17;11
FIDC;23.077.070/0001-43;CHEHOHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;10167838.02;1
FIDC;23.077.181/0001-50;CIMITARRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;72634314.49;1
FIDC;23.098.169/0001-21;SG PRECATÓRIOS MUNICIPAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;1697097.64;2
FIDC;23.104.436/0001-26;ANTECIPA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÂO PADRONIZADOS MULTISSETORIAL.;2019-02-28;132520123.38;5
FIDC;23.104.468/0001-21;SELECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;582799272.63;1
FIDC;23.104.485/0001-69;VERITA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;61666593.14;5
FIDC;23.177.574/0001-35;BELLATRIX - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;;0
FIDC;23.177.585/0001-15;FLOWINVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;11899177.13;3
FIDC;23.200.188/0001-17;ÓBIDOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;72685044.46;1
FIDC;23.200.230/0001-08;ITAPEMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;61697145.95;2
FIDC;23.200.254/0001-59;COMEXPORT INVI I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;34778808.28;7
FIDC;23.200.278/0001-08;LIVE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;21720488.89;2
FIDC;23.200.289/0001-98;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO INVISTA CF;2019-02-28;222666810.93;2
FIDC;23.216.398/0001-01;MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;149820193.52;81
FIDC;23.216.640/0001-39;JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2019-02-28;20453421.69;6
FIDC;23.236.865/0001-57;DAY MAX MULTISETORIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2019-02-28;230804286.51;2
FIDC;23.245.575/0001-70;MEG FUNDO DE INVESTIMENTOS EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;102443304.55;2
FIDC;23.246.620/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MARTE FORNECEDORES;2019-02-28;4.37;4
FIDC;23.273.905/0001-30;CREDSHOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS VAREJO;2019-02-28;111745.12;3
FIDC;23.274.015/0001-43;KREDITARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;14929317.31;21
FIDC;23.293.595/0001-16;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA PREMIER CAPITAL;2019-02-28;85034862.60;134
FIDC;23.381.539/0001-33;LESTE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;91678477.25;1
FIDC;23.426.441/0001-55;MULTIPLIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL LP;2019-02-28;16354292.99;8
FIDC;23.431.871/0001-65;TRX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CORPORATIVO I;2019-02-28;1778535.92;8
FIDC;23.439.682/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SUZANO;2019-02-28;33047094.60;2
FIDC;23.520.837/0001-67;DIVALLORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;8283123.83;1
FIDC;23.521.077/0001-02;CONSIGA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;6625820.93;3
FIDC;23.546.437/0001-20;SOMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL NÃO PADRONIZADO;2019-02-28;16195402.06;2
FIDC;23.669.183/0001-38;APOIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;36633371.30;4
FIDC;23.740.818/0001-46;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS SOSP II;2019-02-28;23340637.63;1
FIDC;23.750.225/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INFRA BRASIL;2019-02-28;25308587.70;9
