COMPANY_ID;NAME;DATE_INI;EXCLUSIVE;CLASS;REFERENCE;TARGET;EQUITY;OWNERS;ASSETS;QUOTA;DY_LAST;PRICE_QUOTA_EQUITY;ISIN
22.104.821/0001-00;BTERRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;23/02/2016;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Profissional;7321020.0;1;26633829;6492561.0;0,0000%;2.0;0
12.989.974/0001-29;CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA;27/05/2011;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2575787301.0;1;7097042615;4735662339.0;0,0000%;1.0;BRPMRVCTF001
15.254.249/0001-09;CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO VLT - VEICULO LEVE SOBRE TRILHOS - FII;13/06/2013;0.0;Mandato: HíbridoSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;78386498.0;2;80610001;106225000.0;;1.0;BRVLTVCTF007
17.098.794/0001-70;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO - FII;12/11/2013;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;171021320.0;1182;179271301;157576.0;0,6428%;1086.0;BRCXRICTF003
31.887.401/0001-39;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO II;18/04/2019;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;65640038.0;687;65996487;690040.0;0,0000%;96.0;BRCRFFCTF006
31.887.401/0001-39;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO II;18/04/2019;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;65640038.0;687;65996487;690040.0;0,0000%;96.0;BRCRFFCTF006
18.979.895/0001-13;CAPITÂNIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;05/08/2014;1.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;153064129.0;3806;154276354;1577825.0;0,6700%;98.0;BRCPTSCTF004
20.118.470/0001-61;CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30/06/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;61725079.0;1;61765859;4901.0;0,0000%;12595.0;0
20.118.470/0001-61;CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;30/06/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidores em Geral;61725079.0;1;61765859;4901.0;0,0000%;12595.0;0
04.141.645/0001-03;FII CONTINENTAL SQUARE FARIA LIMA;29/08/2000;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;199783857.0;18641;201432551;69033500.0;0,4898%;3.0;BRFLMACTF009
13.966.653/0001-71;FII CYRELA THERA CORPORATE;22/12/2011;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;150342062.0;2349;151790018;1472728.0;0,5728%;103.0;BRTHRACTF007
05.562.312/0001-02;FII EDIFICIO ALMIRANTE BARROSO;17/03/2003;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;336115390.0;3125;344497566;104800.0;0,9078%;3208.0;BRFAMBCTF018
06.175.262/0001-73;FII EDIFÍCIO OURINVEST;19/04/2004;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;43754009.0;542;44237636;236000.0;0,9647%;186.0;BREDFOCTF004
13.022.994/0001-99;FII ELDORADO;18/11/2010;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;822068024.0;61;826032361;787256.0;0,6561%;1045.0;BRELDOCTF002
05.437.916/0001-27;FII EUROPAR;10/12/2002;0.0;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;122729430.0;1320;123077185;383936.0;0,1877%;320.0;BREUROCTF011
10.375.382/0001-91;FII FLORIPA SHOPPING;21/09/2009;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;74266490.0;849;74653081;55691.0;0,3715%;1334.0;BRFLRPCTF006
01.964.775/0001-40;FII GEO GUARARAPES;03/11/2005;1.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado e Profissional;1193015.0;6;1640911;12583000.0;0,0000%;1.0;BRGEOGCTF005
04.066.582/0001-60;FII HOSPITAL DA CRIANÇA;03/10/2000;0.0;Mandato: RendaSegmento de Atuação: HospitalTipo de Gestão: Passiva;04/2019;Investidores em Geral;52639544.0;2179;53360877;200000.0;0,9124%;264.0;BRHCRICTF006
08.014.513/0001-63;FII HOSPITAL NOSSA SENHORA DE LOURDES;20/04/2006;0.0;Mandato: RendaSegmento de Atuação: HospitalTipo de Gestão: Passiva;04/2019;Investidores em Geral;207151784.0;4146;210927226;1144800.0;0,8887%;181.0;BRNSLUCTF008
08.706.065/0001-69;FII HOTEL MAXINVEST;13/02/2007;0.0;Mandato: RendaSegmento de Atuação: HotelTipo de Gestão: Ativa;04/2019;Investidores em Geral;154873004.0;18760;156454614;1118960.0;0,2913%;139.0;BRHTMXCTF000
11.274.415/0001-70;FII MAX RETAIL;30/04/2010;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;105244364.0;1493;109138791;59245.0;0,8561%;1777.0;BRMAXRCTF009
01.633.741/0001-72;FII MEMORIAL OFFICE;18/03/1997;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;67884175.0;341;68135921;508008.0;0,0000%;134.0;BRFMOFCTF010
01.497.954/0001-14;FII MISTRAL;22/10/1996;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;145060114.0;6;145814976;8703994.0;0,0000%;17.0;BRMISTCTF016
10.869.155/0001-12;FII PARQUE DOM PEDRO SHOPPING CENTER;19/06/2009;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;702120903.0;3882;710721381;238477.0;0,5036%;2945.0;BRPQDPCTF004
01.636.325/0001-28;FII PATEO MOINHOS DE VENTO;10/01/1997;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidores em Geral;252108730.0;4;254664260;233608.0;0,4937%;1080.0;BRPMOVCTF008
09.150.967/0001-24;FII PATRIMONIAL IV;18/10/2007;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;05/2019;Investidores em Geral;22524405.0;1;91076008;69717.0;0,0000%;324.0;0
07.583.627/0001-61;FII PENINSULA;23/06/2005;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Passiva;04/2019;Investidor Qualificado;1964785230.0;1;3117947557;224952.0;0,0000%;8735.0;0
10.456.799/0001-89;FII PHORBIS;24/10/2008;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidor Qualificado;442769663.0;2;496263958;31219.0;0,0000%;14183.0;0
10.427.246/0001-06;FII PRIME PORTFOLIO;03/02/2009;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidor Qualificado;616296146.0;1;631987240;6179347.0;1,4479%;100.0;BRPMEPCTF001
03.251.720/0001-18;FII PROJ AGUA BRANCA;30/06/1999;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;279659026.0;960;283233076;750000.0;0,4964%;373.0;BRFPABCTF011
09.276.964/0001-31;FII PROPERTY INVEST;18/12/2007;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;91367967.0;1;91427945;1193083.0;-0,1858%;77.0;BRPRPYCTF008
07.352.632/0001-63;FII RODOBENS;19/04/2005;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidores em Geral;17830467.0;1;18967657;40000.0;-0,3152%;446.0;BRRDBSCTF006
14.879.856/0001-93;FII SHOPPING JARDIM SUL;17/07/2012;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;208983055.0;5098;211997178;2522968.0;0,5537%;83.0;BRJRDMCTF002
07.224.019/0001-60;FII SHOPPING PARQUE D PEDRO;28/01/2005;0.0;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Passiva;04/2019;Investidores em Geral;1978164435.0;4;1991544291;1639737.0;0,5268%;1207.0;BRSHDPCTF007
07.122.725/0001-00;FII TORRE ALMIRANTE;19/11/2004;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;190752341.0;4354;196238311;111177.0;-0,0850%;1716.0;BRALMICTF003
04.722.883/0001-02;FII TORRE NORTE;10/10/2001;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;784873459.0;666;793117338;3935562.0;0,3242%;200.0;BRTRNTCTF013
13.022.993/0001-44;FII VBI FL 4440;03/06/2011;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;201750837.0;5024;204733713;2150000.0;0,3849%;94.0;BRFVBICTF004
20.265.434/0001-20;FII VOTORANTIM SECURITIES IV;13/03/2015;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;1412191955.0;842;1452929187;1383630.0;0,0000%;1021.0;BRVTSCCTF002
14.074.721/0001-50;FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO;22/09/2014;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado e Profissional;56306391.0;2;56993051;52918.0;0,0000%;1065.0;0
28.065.397/0001-19;FL SHOPPINGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;06/09/2017;0.0;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Qualificado;55301762.0;3;55400918;58266.0;0,0000%;950.0;0
04.782.236/0001-88;FP F ANDROMEDA FII;24/08/2001;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado e Profissional;524014556.0;3;552087345;2975484.0;0,5644%;177.0;
04.782.236/0001-88;FP F ANDROMEDA FII;24/08/2001;0.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado e Profissional;524014556.0;3;552087345;2975484.0;0,5644%;177.0;
27.771.568/0001-62;FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIARIO;04/07/2018;1.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1163274.0;1;1188710;3500.0;0,0000%;333.0;
02.027.437/0001-44;FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO;10/07/1997;0.0;Mandato: Desenvolvimento para RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Ativa;04/2019;Investidores em Geral;65482897.0;12;65677222;140000.0;0,0000%;468.0;BRBMIICTF007
30.091.444/0001-40;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII;03/09/2018;0.0;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;139502348.0;976;143746594;1317933.0;0,4944%;106.0;BRKFOFCTF006
29.787.928/0001-40;FUNDO DE INVESTIMENTO IMOBILIARIO - BTG PACTUAL CREDITO IMOBILIARIO;13/03/2018;0.0;Mandato: RendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;167030238.0;3833;167912965;1700000.0;0,3888%;99.0;BRBTCRCTF006
20.019.120/0001-48;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII 4KIDS;13/11/2014;1.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Passiva;04/2019;Investidor Qualificado;161433573.0;1;161493573;383059.0;-0,0177%;422.0;BR00GECTF009
14.788.458/0001-61;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII AMETISTA;27/01/2012;0.0;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;11530771.0;1;11557021;429421.0;11,3732%;27.0;BRAMSACTF005
17.324.357/0001-28;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS;08/04/2013;0.0;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;257396342.0;6021;259227272;2668860.0;0,6765%;97.0;BRBPFFCTF002
20.680.775/0001-62;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRISA RENDA IMOBILIÁRIA;23/09/2014;1.0;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1151220372.0;1;1185604431;902535.0;0,5143%;1276.0;BRBRRICTF007
29.800.650/0001-01;FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRLPROP;14/03/2018;0.0;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Passiva;04/2019;Investidor Qualificado;119991018.0;62;120060794;1201346.0;-0,0178%;100.0;BRBPRPCTF006
