COMPANY_ID;QUOTA;ISIN;NAME;DATE_INI;EXCLUSIVE;CLASS;REFERENCE;TARGET;OWNERS;ASSETS;EQUITY;DY_LAST;PRICE_QUOTA_EQUITY
30.871.660/0001-09;42651;;VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO;30/11/2018;False;Mandato: RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;41506079;40621666;;952.42
13.842.683/0001-76;58977;BRVLJSCTF004;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIARIO;14/11/2012;True;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidor Qualificado;17;70744197;70568647;;1196.55
19.267.845/0001-76;27890;;VGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;10/03/2014;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;71692567;71654923;;2569.2
24.853.044/0001-22;717200;BRVILGCTF001;VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;10/12/2018;False;Mandato: RendaSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidor Qualificado;192;153784855;76229980;0,7476%;106.29
17.554.274/0001-25;8160576;BRVISCCTF005;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/08/2013;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;74047;911916356;819205089;0,4881%;100.39
26.452.179/0001-01;28762400;0;VIRACONDO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;18/12/2017;False;Mandato: Segmento de Atuação: Tipo de Gestão:;04/2019;Investidor Profissional;7;65032115;64839828;0,0000%;2.25
16.924.913/0001-34;84100000;BRVREFCTF009;VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;07/06/2013;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;56;72274474;72202369;0,0000%;0.86
14.786.587/0001-10;953664;;VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;02/12/2014;True;Mandato: Desenvolvimento para RendaSegmento de Atuação: HíbridoTipo de Gestão: Ativa;04/2019;Investidor Qualificado;6;163512769;163327567;0,0000%;171.26
17.870.926/0001-30;827913;BRVOTSCTF007;Votorantim Securities Master Fundo de Investimento Imobiliário - FII;13/07/2018;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidores em Geral;216;80812508;80732629;0,4000%;97.51
21.826.249/0001-20;57250;BRFVRECTF009;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/10/2015;False;Mandato: Desenvolvimento para VendaSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;151;50987864;50846145;0,0000%;888.14
30.248.129/0001-84;10000;0;VX VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO;30/08/2018;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidor Qualificado;1;333060327;110199625;0,0000%;11019.96
30.578.351/0001-45;296114;0;VX XII - Fundo de Investimento Imobiliário;27/03/2019;True;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;29600146;29570146;0,0000%;99.86
26.269.251/0001-60;31977;000000;WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;02/05/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;147336540;145267014;0,0000%;4542.86
26.269.251/0001-60;31977;000000;WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;02/05/2017;False;Mandato: Títulos e Valores MobiliáriosSegmento de Atuação: Títulos e Val. Mob.Tipo de Gestão: Ativa;04/2019;Investidor Qualificado;2;147336540;145267014;0,0000%;4542.86
16.802.320/0001-03;2414570;BRXPCMCTF009;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;11/03/2013;True;Mandato: RendaSegmento de Atuação: Lajes CorporativasTipo de Gestão: Passiva;04/2019;Investidores em Geral;11019;214094836;200786564;1,0232%;83.16
18.308.516/0001-63;2121943;BRVREHCTF005;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/04/2016;False;Mandato: RendaSegmento de Atuação: HotelTipo de Gestão: Ativa;04/2019;Investidor Qualificado;267;387728872;387583974;0,0000%;182.66
28.516.325/0001-40;2180089;0;XP Industrial Fundo de Investimento Imobiliário;26/04/2017;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidores em Geral;5310;263078086;246433840;0,6700%;113.04
26.502.794/0001-85;3661150;0;XP Log Fundo de Investimento Imobiliário - FII;18/10/2016;False;Mandato: HíbridoSegmento de Atuação: LogísticaTipo de Gestão: Ativa;04/2019;Investidores em Geral;22409;565676537;365785231;0,0000%;99.91
28.757.546/0001-00;9484954;BRXPMLCTF000;XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;27/12/2017;False;Mandato: RendaSegmento de Atuação: ShoppingsTipo de Gestão: Ativa;04/2019;Investidores em Geral;54780;1358838835;954501092;0,0607%;100.63
26.502.810/0001-30;10;0;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;18/10/2016;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;2;123521189;6446010;0,0000%;644601.0
26.502.810/0001-30;10;0;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;18/10/2016;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;2;123521189;6446010;0,0000%;644601.0
24.853.060/0001-15;39530;0;XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/12/2015;False;Mandato: HíbridoSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Profissional;1;51416283;11226744;0,0000%;284.01
18.265.829/0001-81;1030;;YAGO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/04/2014;False;Mandato: RendaSegmento de Atuação: OutrosTipo de Gestão: Ativa;04/2019;Investidor Qualificado;6;47040014;579641;;562.76
